Código_Jurisdicción,Descripción_Jurisdicción,Código_Subjurisdicción,Descripción_Subjurisdicción,Código_Entidad,Descripción_Entidad,Código_Programa,Descripción_Programa,Código_Subprograma,Descripción_Subprograma,Codígo_Inciso,Descripción_Inciso,Código_Principal,Descripción_Principal,Crédito_2021
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,7,Productos Metálicos,280415
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,8,Minerales,21570
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,9,Otros Bienes de Consumo,736477
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,1,Servicios Básicos,122751
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,2,Alquileres y Derechos,1444132
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1357484
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,970670
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,5,Servicios Comerciales y Financieros,3610
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,3,Servicios No Personales,7,Pasajes y Viáticos,252724
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,4,Bienes de Uso,3,Maquinaria y Equipo,1050000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,4,Bienes de Uso,7,Semovientes,700000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,1,Gastos en Personal,1,Personal Permanente,8238015
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,1,Gastos en Personal,2,Personal Temporario,862043
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,1,Gastos en Personal,8,Personal contratado,11344689
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",568420
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,2,Textiles y Vestuario,278637
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",417957
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,4,Productos de Cuero y Caucho,86377
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",704952
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,256346
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,7,Productos Metálicos,543343
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,8,Minerales,557275
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,2,Bienes de Consumo,9,Otros Bienes de Consumo,702164
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,3,Servicios No Personales,1,Servicios Básicos,494184
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,3,Servicios No Personales,2,Alquileres y Derechos,897639
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1496065
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,3,Servicios No Personales,5,Servicios Comerciales y Financieros,139954
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,3,Servicios No Personales,7,Pasajes y Viáticos,173737
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,4,Bienes de Uso,3,Maquinaria y Equipo,1800000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,50,Parque Nacional Ciervo de los Pantanos,4,Bienes de Uso,7,Semovientes,150000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,1,Gastos en Personal,1,Personal Permanente,15551759
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,1,Gastos en Personal,2,Personal Temporario,777772
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,1,Gastos en Personal,8,Personal contratado,823868
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",216537
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,2,Textiles y Vestuario,61367
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",54792
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,4,Productos de Cuero y Caucho,83284
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",1043240
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,70133
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,7,Productos Metálicos,167443
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,8,Minerales,10520
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,2,Bienes de Consumo,9,Otros Bienes de Consumo,145527
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,1,Servicios Básicos,287527
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,2,Alquileres y Derechos,271554
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",866577
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,17571
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,5,Servicios Comerciales y Financieros,772331
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,7,Pasajes y Viáticos,231620
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",11581
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,3,Servicios No Personales,9,Otros Servicios,22363
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,51,Parque Nacional Aconquija,4,Bienes de Uso,3,Maquinaria y Equipo,150000
